=== probe armed: 14/14 hooks. Do your actions now; each firing logs here. ===
806.672  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F59FB4848 a2=UScriptStruct: 0000029EAB1FC3E8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
818.681  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F4012FE88 a2=UScriptStruct: 0000029EAB1F9C98 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
831.684  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F5A21AD08 a2=UScriptStruct: 0000029EAB1FCB58 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
843.669  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10363858 a2=UScriptStruct: 0000029EAB1F9FC8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
856.695  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10399868 a2=UScriptStruct: 0000029EAB1FA628 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
868.699  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E103BD968 a2=UScriptStruct: 0000029EAB1FC4F8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
881.671  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E8DAAA358 a2=UScriptStruct: 0000029EAB1FD928 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
893.678  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1037C758 a2=UScriptStruct: 0000029EAB1FE098 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
905.702  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F4C32B828 a2=UScriptStruct: 0000029EAB200A08 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
918.669  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10314E68 a2=UScriptStruct: 0000029EAB1FE1A8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
931.669  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F59D87238 a2=UScriptStruct: 0000029EAB1FE808 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
943.674  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F59DFA418 a2=UScriptStruct: 0000029EAB1FDA38 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
956.677  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10362458 a2=UScriptStruct: 0000029EAB1FE918 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
968.676  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F07B917B8 a2=UScriptStruct: 0000029EAB1FDF88 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
981.668  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EE306C198 a2=UScriptStruct: 0000029EAB1FED58 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
993.674  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029D79D35F48 a2=UScriptStruct: 0000029EAB1FDC58 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1006.672  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F5A07E9D8 a2=UScriptStruct: 0000029EAB2003A8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1018.675  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F5A21C008 a2=UScriptStruct: 0000029EAB1FD1B8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1031.668  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10496988 a2=UScriptStruct: 0000029EAB1FD4E8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1043.671  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E104B5C88 a2=UScriptStruct: 0000029EAB1FFD48 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1056.676  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F4F49B928 a2=UScriptStruct: 0000029EAB204BE8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1068.674  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F4F42E488 a2=UScriptStruct: 0000029EAB201B08 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1081.674  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E103ACE68 a2=UScriptStruct: 0000029EAB204F18 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1093.677  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F594516D8 a2=UScriptStruct: 0000029EAB2027C8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1106.704  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EE3A021C8 a2=UScriptStruct: 0000029EAB204368 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1118.668  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EE34DFD98 a2=UScriptStruct: 0000029EAB202058 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1131.672  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1005D128 a2=UScriptStruct: 0000029EAB2038C8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1143.673  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E103BA468 a2=UScriptStruct: 0000029EAB2018E8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1156.674  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E8DAAD658 a2=UScriptStruct: 0000029E2A58F738 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1168.671  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E105549A8 a2=UScriptStruct: 0000029E2A58EEB8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1181.676  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EB0AEE868 a2=UScriptStruct: 0000029E2A58CDC8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1193.669  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EB096C348 a2=UScriptStruct: 0000029E2A58CBA8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1206.679  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029DD02D62F8 a2=UScriptStruct: 0000029E2A58F2F8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1218.676  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EAAED1558 a2=UScriptStruct: 0000029E2A58EDA8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1231.676  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EAAEF5758 a2=UScriptStruct: 0000029E2A5933C8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1243.673  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E2A55D028 a2=UScriptStruct: 0000029E2A592A38 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1256.677  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10058328 a2=UScriptStruct: 0000029E2A590FA8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1268.678  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1048D288 a2=UScriptStruct: 0000029E2A590948 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1281.673  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E104B0B88 a2=UScriptStruct: 0000029E2A593E68 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1293.694  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1037C658 a2=UScriptStruct: 0000029E2A591718 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1306.671  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029DA36D1F18 a2=UScriptStruct: 0000029E2A5923D8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1318.668  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10219968 a2=UScriptStruct: 0000029E2A5902E8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1331.665  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1023CF68 a2=UScriptStruct: 0000029E2A592708 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1343.667  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E103B0268 a2=UScriptStruct: 0000029E2A591938 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1356.668  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10397E68 a2=UScriptStruct: 0000029E2A5934D8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1368.664  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E8DACF458 a2=UScriptStruct: 0000029E2A5943B8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1381.661  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1037F058 a2=UScriptStruct: 0000029E2A595E48 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1393.666  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EAAED4C58 a2=UScriptStruct: 0000029E2A5947F8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1406.698  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EAAEF9C58 a2=UScriptStruct: 0000029E2A5946E8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1418.661  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F4F1D2538 a2=UScriptStruct: 0000029E2A596398 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1431.666  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1020EB68 a2=UScriptStruct: 0000029E2A594E58 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1443.658  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10230668 a2=UScriptStruct: 0000029E2A5978D8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1456.664  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029DA36C6B18 a2=UScriptStruct: 0000029E2A596E38 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1468.661  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F3F8581C8 a2=UScriptStruct: 0000029E2A594C38 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1481.660  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1035F358 a2=UScriptStruct: 0000029E2A597E28 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1493.662  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E104B8788 a2=UScriptStruct: 0000029E2A5968E8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1505.688  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E105563A8 a2=UScriptStruct: 0000029E2A594198 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1518.649  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029DAE57E2A8 a2=UScriptStruct: 0000029E2A598048 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1531.649  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E103AC768 a2=UScriptStruct: 0000029E2A597D18 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1543.649  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F5A07A9D8 a2=UScriptStruct: 0000029E2A599478 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1556.647  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F59CE0A08 a2=UScriptStruct: 0000029E2A59B568 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1568.643  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F59452CD8 a2=UScriptStruct: 0000029E2A5999C8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1581.648  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EE34E0B98 a2=UScriptStruct: 0000029E2A59B898 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1593.648  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E100B9908 a2=UScriptStruct: 0000029E2A59A8A8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1606.647  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E107B7F68 a2=UScriptStruct: 0000029E2A598D08 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1618.677  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029F59B151F8 a2=UScriptStruct: 0000029E2A5911C8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1619.377  [BUILD.interact]  /Script/Pal.PalBuildObject:OnBeginInteractBuilding | self=BP_BuildObject_ItemChest_C  a1=AActor: 0000029E1EF0D3C8 a2=UObject: 0000029E1EF0DCC8 a3= | BP_BuildObject_ItemChest_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_ItemChest_C_2147469474
1631.649  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E103B9C68 a2=UScriptStruct: 0000029E2A59B9A8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1643.640  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1039EB68 a2=UScriptStruct: 0000029E2A5989D8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1656.644  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029EAAFF2F58 a2=UScriptStruct: 0000029E2A59A798 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1668.647  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10485288 a2=UScriptStruct: 0000029E2A59A138 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1681.649  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E10350658 a2=UScriptStruct: 0000029E2A59BBC8 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1693.640  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029E1021CB68 a2=UScriptStruct: 0000029E2A599148 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
1706.674  [BUILD.damage]  /Script/Pal.PalBuildObject:OnDamage | self=BP_BuildObject_WorkBench_C  a1=UObject: 0000029DA36C3A18 a2=UScriptStruct: 0000029E2A59E758 a3= | BP_BuildObject_WorkBench_C /Game/Pal/Maps/MainWorld_5/PL_MainWorld5.PL_MainWorld5:PersistentLevel.BP_BuildObject_WorkBench_C_2147447367
